"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"RPS27","OK",0,93.324191565424,0.469006843862858,"RPS27",0
"RPS27A","OK",2.01986835981877e-293,36.5905705146315,0.183743446175913,"RPS27A",1.37153947051414e-292
"RPS27L","OK",6.18633501106266e-46,14.1789253811498,0.071039609259584,"RPS27L",1.56805873264529e-45
"RPS28","OK",0,53.5850083195144,0.269249768268676,"RPS28",0
"RPS29","OK",0,75.5450536971968,0.379716465705423,"RPS29",0
"RPS2P32","OK",2.45707779698243e-07,5.02963454931541,0.0248839077647213,"RPS2P32",3.50031476537751e-07
"RPS3","OK",0,43.9390987736648,0.22070806199302,"RPS3",0
"RPS3A","OK",0,55.5547736604607,0.279123708633591,"RPS3A",0
"RPS4X","OK",3.6939401326044e-301,37.0739488055447,0.186212229466071,"RPS4X",2.55190611706396e-300
"RPS4Y1","OK",0,49.0503616031648,0.246375851184996,"RPS4Y1",0
"RPS5","OK",0,40.1333147489516,0.20159900375135,"RPS5",0
"RPS6","OK",0,61.2125239157951,0.30755158324015,"RPS6",0
"RPS6KA1","OK",9.763840463543e-311,37.6636944351313,0.189074067820268,"RPS6KA1",6.90037388315412e-310
"RPS6KA2","OK",7.17748342151925e-88,19.8367104712961,0.0994574163925718,"RPS6KA2",2.44961145572412e-87
"RPS6KA3","OK",4.26562230637307e-44,13.8786698527529,0.0694969466784317,"RPS6KA3",1.06545678807597e-43
"RPS6KA4","OK",4.27876535781782e-11,6.49045890419646,0.0322233997393528,"RPS6KA4",6.74389084515996e-11
"RPS6KA5","OK",4.11073352377751e-06,4.45933412755395,0.0220585738599812,"RPS6KA5",5.62574163453262e-06
"RPS6KA6","OK",6.22476684074859e-08,5.2867695185216,0.025661533063271,"RPS6KA6",9.03448422033241e-08
"RPS6KB1","OK",0.267712577186705,0.619745804369479,0.00283181729330882,"RPS6KB1",0.288552584519171
"RPS6KB2","OK",1.63508230740374e-18,8.70167657596206,0.0434382898843645,"RPS6KB2",2.98844373234427e-18
"RPS6KC1","OK",0.0252154631544226,1.95629063890877,0.00954218120532009,"RPS6KC1",0.0292230168358337
"RPS6KL1","OK",3.64362422476366e-50,14.8468892800909,0.0741175922110512,"RPS6KL1",9.58777201871794e-50
"RPS7","OK",1.14029413809734e-254,34.0669107046942,0.171078988135146,"RPS7",7.09221140207755e-254
"RPS8","OK",0,54.432307192955,0.273488080247037,"RPS8",0
"RPS9","OK",0,45.5366559046149,0.22876985264214,"RPS9",0
"RPSA","OK",0,38.4909071321945,0.193340987654852,"RPSA",0
"RPSAP52","OK",1.6923878099787e-128,24.0874409676371,0.116190312626748,"RPSAP52",7.04066190850361e-128
"RPSAP9","OK",0.902137229603074,-1.29382596801774,-0.00655275796568183,"RPSAP9",0.902358898558072
"RPTOR","OK",0.00604389056773308,2.50957129660817,0.0123079680769597,"RPTOR",0.00726829173666157
"RPUSD1","OK",1.55283018881597e-24,10.1563239266615,0.0506978891988485,"RPUSD1",3.1012797699608e-24
"RPUSD2","OK",1.59688670856445e-26,10.5935126925314,0.0527620667823728,"RPUSD2",3.29015643117233e-26
"RPUSD3","OK",2.25741834035487e-28,10.9849509722375,0.0549132997179364,"RPUSD3",4.76813371851062e-28
"RPUSD4","OK",4.36550999819114e-07,4.91827499394597,0.0243794278071589,"RPUSD4",6.15815639786419e-07
"CNOT9","OK",2.14040410184898e-07,5.05602697046284,0.0251287406798221,"CNOT9",3.05747872536249e-07
"RRAD","OK",8.58306082297633e-68,17.3579787458747,0.0866469050830381,"RRAD",2.60888518537472e-67
"RRAGA","OK",7.78900035425638e-163,27.1678609434339,0.136374648865282,"RRAGA",3.68044958700977e-162
"RRAGB","OK",1.90351412720316e-08,5.49957728079826,0.0273502755950732,"RRAGB",2.80776524442876e-08
"RRAGC","OK",8.07618205991181e-13,7.06421744956526,0.0351970348636687,"RRAGC",1.32098917610793e-12
"RRAGD","OK",5.58041316199232e-98,20.9747257107386,0.105149286582764,"RRAGD",2.00586904010422e-97
"RRAS","OK",0,41.8909680049511,0.210249917891546,"RRAS",0
"RRAS2","OK",4.13277352583271e-65,16.9996189321792,0.0848572923755734,"RRAS2",1.23181313053513e-64
"RRBP1","OK",6.84436250168559e-49,14.6489134466661,0.0733978327252937,"RRBP1",1.78115318227499e-48
"RREB1","OK",1.07015995556431e-121,23.4294789148235,0.117489543872651,"RREB1",4.31002091428485e-121
"RRH","OK",2.96423754588195e-10,6.19232075628644,0.0292678294839292,"RRH",4.58155481344052e-10
"RRM1","OK",2.85389791992609e-124,23.6806458438815,0.118729497416881,"RRM1",1.16524623445729e-123
"RRM2","OK",0,122.679558349229,0.614973424042896,"RRM2",0
"RRM2B","OK",0.000478170073494325,3.30306559472035,0.0163124462186304,"RRM2B",0.000604647301911011
"RRN3","OK",2.02206820244805e-18,8.67754207039917,0.0433274864202614,"RRN3",3.689940215226e-18
"RRN3P1","OK",0.000134573387595368,3.64331724142689,0.0179992959968359,"RRN3P1",0.000173854210585161
"RRN3P2","OK",0.00103976961796686,3.07863122356381,0.0151538636437289,"RRN3P2",0.00129547545254835
"RRN3P3","OK",0.0120344824218344,2.25602660736131,0.0110229471369978,"RRN3P3",0.0142142374346968
"RRNAD1","OK",0.119032453727733,1.17983735964217,0.00563987798914704,"RRNAD1",0.131994377829521
"RRP1","OK",5.1921988924295e-30,11.3205285024919,0.0565933372138265,"RRP1",1.11964739194053e-29
"RRP12","OK",3.57813109230626e-16,8.06782311635537,0.0402610102395315,"RRP12",6.28169364701054e-16
"RRP15","OK",2.03643641596263e-21,9.43071903134963,0.0471017826151606,"RRP15",3.89102254882886e-21
"RRP1B","OK",4.5356017698924e-07,4.91078601884475,0.0243976456868694,"RRP1B",6.39421676356346e-07
"RRP36","OK",5.63428750947423e-51,14.9715374596458,0.0749582188195178,"RRP36",1.49589276890215e-50
"RRP7A","OK",6.92300727477988e-26,10.455368050615,0.0522841966283633,"RRP7A",1.41350880821618e-25
"RRP7BP","OK",0.000250005348729705,3.48075067348999,0.0171438273116633,"RRP7BP",0.000319632309466535
"RRP8","OK",1.66530321750072e-06,4.649301750423,0.023058012356346,"RRP8",2.31050888638072e-06
"RRP9","OK",3.73480579847263e-89,19.9847931665442,0.100082306015943,"RRP9",1.28353404002807e-88
"RRS1","OK",3.80319539981297e-16,8.06036993181864,0.0400540123202237,"RRS1",6.67537250136408e-16
"RSAD1","OK",4.4152060498066e-19,8.84900360533717,0.0441703592221344,"RSAD1",8.14741615015875e-19
"RSAD2","OK",7.53954591871549e-07,4.81018466543659,0.023814675420072,"RSAD2",1.05633892697322e-06
"RSBN1","OK",8.52265498226554e-06,4.3004480868139,0.0213289451352045,"RSBN1",1.15241978970462e-05
"RSBN1L","OK",6.17517877317623e-05,3.83906531559628,0.0189966796198035,"RSBN1L",8.07763785054856e-05
"RSC1A1","OK",0.0538422413435655,1.6086884495717,0.00777895440458706,"RSC1A1",0.0611077727606661
"RSF1","OK",8.82367180863343e-32,11.6723531092215,0.0584262206049252,"RSF1",1.94656344750004e-31
"CPLANE2","OK",0.686140429004252,-0.484939669062924,-0.00261814457867425,"CPLANE2",0.697290302886303
"RSL1D1","OK",2.4207382875278e-60,16.3434730995305,0.081926323947875,"RSL1D1",6.93837027562317e-60
"RSL24D1","OK",5.47085640101011e-46,14.1875486293294,0.0710757857535858,"RSL24D1",1.38778555503424e-45
"RSPH1","OK",6.37535065826209e-29,11.0985419309821,0.054992280226752,"RSPH1",1.35557371074016e-28
"RSPH3","OK",1.55054726432717e-12,6.97306490978709,0.0346433562551522,"RSPH3",2.51971667714963e-12
"RSPH4A","OK",0.000201515556275541,3.53809101306302,0.0172471393534058,"RSPH4A",0.000258531185221764
"RSPH9","OK",9.76913677373398e-18,8.49650605905597,0.0421801718855902,"RSPH9",1.76099694549663e-17
"RSPO1","OK",6.53584066526494e-26,10.4608219028734,0.0513957490027007,"RSPO1",1.33512851025604e-25
"RSPO2","OK",5.58823610789471e-260,34.4236237710955,0.171400985936691,"RSPO2",3.52413820855343e-259
"RSPRY1","OK",1.444044089381e-29,11.2305093492053,0.0561469401652897,"RSPRY1",3.09712459264895e-29
"RSRC1","OK",1.84911355829835e-09,5.89715487635312,0.029358572433024,"RSRC1",2.79980621813019e-09
"RSRC2","OK",2.11286069710665e-20,9.18214911603356,0.0459058449925288,"RSRC2",3.97133911243074e-20
"RSU1","OK",2.71238659621666e-61,16.4763676713483,0.0825718376543278,"RSU1",7.82803809751789e-61
"RTBDN","OK",0.0252137333567974,1.9563200246108,0.00846764484980345,"RTBDN",0.0292230168358337
"RSPH14","OK",2.17706559413654e-07,5.05278536108903,0.0242766765836055,"RSPH14",3.10793959927453e-07
"RTEL1","OK",0.00172918995185074,2.92375395530687,0.0143007793468448,"RTEL1",0.00213419237368192
"RTEL1-TNFRSF6B","OK",0.0384501903315606,1.76896101511331,0.00848236277569188,"RTEL1-TNFRSF6B",0.0440718322658595
"RTF1","OK",1.36401375083527e-48,14.6019807439734,0.0731610388142286,"RTF1",3.54060830620926e-48
"RTKN","OK",0,78.4446578455497,0.394066410211376,"RTKN",0
"RTKN2","OK",2.86547710381355e-22,9.63424895408586,0.0476251094516347,"RTKN2",5.54008117803325e-22
"RTL1","OK",1.24865909058451e-38,12.9453165228496,0.0634816421120095,"RTL1",2.95522034476563e-38
"RTN1","OK",0,77.1355845480498,0.387590400389533,"RTN1",0
"RTN2","OK",0.0011957023990181,3.03675406801406,0.0148626887179206,"RTN2",0.00148566365228628
"RTN3","OK",0,56.6384783181545,0.284640010831503,"RTN3",0
"RTN4","OK",2.10190151620863e-59,16.2111855496301,0.0812609063789244,"RTN4",5.97299518122602e-59
"RTN4IP1","OK",0.0158113524211761,2.14914755790005,0.0104739455129963,"RTN4IP1",0.0185594183588531
"RTN4R","OK",7.91010509149786e-06,4.31694703254348,0.0207973541369576,"RTN4R",1.07128205277268e-05
"RTN4RL1","OK",0.18191164750795,0.908103966529371,0.00403183113649206,"RTN4RL1",0.198863199487878
"RTN4RL2","OK",2.48371857512827e-40,13.2427816265168,0.0655819925429765,"RTN4RL2",5.98260200574166e-40
"RTP4","OK",3.48280393603913e-06,4.49473671225189,0.0221380148494186,"RTP4",4.77763239178813e-06
"RTTN","OK",1.18316755760781e-157,26.7257069043825,0.133996359770921,"RTTN",5.49971948059607e-157
"RUFY1","OK",3.05523823477348e-26,10.5326273045515,0.0526773296894523,"RUFY1",6.27028537645785e-26
"RUFY2","OK",1.35080282384975e-27,10.8222174689022,0.0540890370525333,"RUFY2",2.82568375908858e-27
"RUFY3","OK",9.22292363596054e-190,29.358807456639,0.147379171697794,"RUFY3",4.79951631717307e-189
"RUFY4","OK",0.11517375979658,1.19946414217478,0.00555435699874374,"RUFY4",0.127811240425796
"RUNDC1","OK",0.000970629841695787,3.09907485207815,0.0152827604890901,"RUNDC1",0.00121115592547392
"RUNDC3A","OK",1.58638813089304e-195,29.8069733456563,0.149088456060366,"RUNDC3A",8.36772203930398e-195
"RUNDC3B","OK",7.1624744284938e-11,6.41239670058758,0.0315149924298955,"RUNDC3B",1.12357004931758e-10
"RUNX1","OK",0,57.9917469440177,0.291401820378978,"RUNX1",0
"RUNX1T1","OK",1.29499283675142e-223,31.9009534625113,0.159614077372843,"RUNX1T1",7.39613060709344e-223
"RUNX2","OK",1.14824980116957e-41,13.4716581874833,0.0673618526985392,"RUNX2",2.79894483719223e-41
"RUNX3","OK",3.80921344114922e-122,23.4734464250843,0.117547712632003,"RUNX3",1.5383289301149e-121
"RUSC1","OK",1.17042851950329e-39,13.1258678124773,0.0656656127113146,"RUSC1",2.80389695204826e-39
"RUSC1-AS1","OK",0.0773969958630648,1.42280051608969,0.00622701567526382,"RUSC1-AS1",0.0869021709859525
"RUSC2","OK",4.47147465852198e-101,21.3111715461844,0.106821164156092,"RUSC2",1.63505551009911e-100
"RUVBL1","OK",6.86522666237489e-108,22.0335728289059,0.110439296411573,"RUVBL1",2.59064856879375e-107
"RUVBL2","OK",5.09963192803076e-168,27.6031502060333,0.138522588309703,"RUVBL2",2.46109385548681e-167
"RWDD1","OK",5.95912788142177e-13,7.10631461932433,0.0354557762969666,"RWDD1",9.78149992874906e-13
"RWDD2A","OK",4.25451317999225e-23,9.8282430461941,0.0489660089510015,"RWDD2A",8.33548768016049e-23
"RWDD2B","OK",1.53144073098551e-55,15.6551711537395,0.0782640436529912,"RWDD2B",4.23656972861655e-55
"RWDD3","OK",1.8928209872874e-46,14.2617997037213,0.0713559536143405,"RWDD3",4.82782019674197e-46
"RWDD4","OK",1.36824199772857e-05,4.19435560650061,0.0207871499531261,"RWDD4",1.836995749424e-05
"RXFP1","OK",0.580937132762147,-0.204291471144026,-0.00116628074225908,"RXFP1",0.602062017255204
"RXFP4","OK",0.703511370308098,-0.534526587867128,-0.00281616245768016,"RXFP4",0.712747364530037
"RXRA","OK",2.11807678163538e-50,14.8832193188788,0.0745241861480202,"RXRA",5.59245082460985e-50
"RXRB","OK",1.8867878645963e-07,5.08003890855019,0.025235486808198,"RXRB",2.70017285983667e-07
"RXRG","OK",3.24182350952695e-161,27.0304567921178,0.131929027260498,"RXRG",1.52694857407079e-160
"RYBP","OK",2.73424800149305e-09,5.83224982371655,0.0290112826667917,"RYBP",4.12505885373032e-09
"RYK","OK",0.000605476697140861,3.23628752851566,0.0159738901447662,"RYK",0.00076219381983337
"RYR1","OK",7.06626254288049e-216,31.338100119966,0.15716376677586,"RYR1",3.95395027442347e-215
"RYR2","OK",5.56387290043026e-35,12.2833609697628,0.0599307662526239,"RYR2",1.26743903802051e-34
"RYR3","OK",0,91.4657690708999,0.459252208380089,"RYR3",0
"S100A1","OK",5.68579646730285e-193,29.6092144504463,0.146443598886278,"S100A1",2.9807412709946e-192
"S100A10","OK",0,111.762266527138,0.561936606465669,"S100A10",0
"S100A11","OK",0,143.746105064193,0.722844121819874,"S100A11",0
"S100A12","OK",0,52.0049818121012,0.252091749872326,"S100A12",0
"S100A13","OK",0,72.7198296928241,0.365401485848452,"S100A13",0
"S100A14","OK",0.302273098555425,0.517873980518084,0.00209353579602055,"S100A14",0.324129921881987
"S100A16","OK",0,113.659928364293,0.571405411221834,"S100A16",0
"S100A2","OK",1.86309168667097e-19,8.94480164727066,0.044267872244134,"S100A2",3.45599475211477e-19
"S100A3","OK",3.69412217689646e-13,7.17205093078286,0.0350481070118484,"S100A3",6.09189704338719e-13
"S100A4","OK",0,104.292771338258,0.524149421709822,"S100A4",0
"S100A6","OK",0,101.183428511318,0.508715513763679,"S100A6",0
"S100A8","OK",0,79.4103650159497,0.398848554939387,"S100A8",0
"S100A9","OK",0,103.206452965028,0.518613993221708,"S100A9",0
"S100B","OK",0,121.136044432516,0.609096469174118,"S100B",0
"S100PBP","OK",5.21513250103232e-18,8.56909369243224,0.0427557035313549,"S100PBP",9.44162803138863e-18
"S100Z","OK",0.398985981924041,0.255972639904056,0.000978979199783118,"S100Z",0.422219324343223
"S1PR1","OK",0,82.7197196932842,0.415488762448712,"S1PR1",0
"S1PR2","OK",3.63456264158088e-20,9.12356741697837,0.0455013467248174,"S1PR2",6.80482735343929e-20
"S1PR3","OK",0,44.123432201292,0.220331151169885,"S1PR3",0
"S1PR4","OK",1.12374542039392e-43,13.809058719145,0.0663422348650905,"S1PR4",2.79187468420418e-43
"S1PR5","OK",0,44.5219393937243,0.217556559848448,"S1PR5",0
"SAA1","OK",0,79.7595979572858,0.396800734639302,"SAA1",0
"SAA2","OK",0,75.264887633187,0.369259080528324,"SAA2",0
"SAAL1","OK",9.24748282385801e-18,8.50287648732175,0.042388749188282,"SAAL1",1.66807092966523e-17
"SAC3D1","OK",1.21074820022862e-27,10.8322430968992,0.0540333585186062,"SAC3D1",2.53433769691769e-27
"SACM1L","OK",0.000114072091339533,3.68562264374794,0.0182332805708355,"SACM1L",0.000147790886639212
"SACS","OK",9.19399849570112e-44,13.8235102236277,0.069186430451246,"SACS",2.28698254667738e-43
"SAE1","OK",1.59965362275173e-130,24.2798681921637,0.121798111665479,"SAE1",6.72531885857639e-130
"SAFB","OK",0.000842071013261168,3.14092665594106,0.0155113851229716,"SAFB",0.00105286357282743
"SAFB2","OK",2.39054976502033e-12,6.91192816922153,0.0344828797003281,"SAFB2",3.8712403604004e-12
"SALL1","OK",3.85144060614918e-233,32.5806777588391,0.163509833746241,"SALL1",2.25667532889266e-232
"SALL2","OK",0,41.8038964019356,0.209730962082347,"SALL2",0
"SALL3","OK",5.60966874462304e-75,18.2834071445834,0.0914077361410572,"SALL3",1.79137548869772e-74
"SALL4","OK",2.23785972638713e-13,7.24033677677671,0.0349077152721048,"SALL4",3.70805636763628e-13
"SAMD1","OK",0.0473947875568059,1.67065635091047,0.00809248184369278,"SAMD1",0.0539897387566441
"SAMD10","OK",0.00272527837588433,2.77912487345731,0.0135704527403925,"SAMD10",0.00333000958986377
"SAMD11","OK",0.31632316188537,0.478005453166975,0.00196154473631725,"SAMD11",0.338638398749473
"SAMD12","OK",5.8549804897773e-23,9.79602844025526,0.0479639754543863,"SAMD12",1.14422284343547e-22
"SAMD13","OK",4.58725679083201e-07,4.90856518486146,0.0241560260001174,"SAMD13",6.46480027047929e-07
"SAMD14","OK",7.05655027023503e-20,9.05141228626165,0.0439816859943272,"SAMD14",1.31602116653576e-19
"SAMD15","OK",0.500581352456954,-0.00145723502187589,-0.000290103618658363,"SAMD15",0.524076780174666
"SAMD4A","OK",2.34727981106446e-173,28.0442498326739,0.140620132767257,"SAMD4A",1.14639343621964e-172
"SAMD4B","OK",0.00921964624214696,2.35667670310637,0.0115661161475511,"SAMD4B",0.0109699305634548
"SAMD8","OK",4.67561228184716e-12,6.81615063500165,0.0339937346078731,"SAMD8",7.5215367304206e-12
"SAMD9","OK",6.99365286794388e-06,4.34406035817475,0.0215133146320591,"SAMD9",9.49059502031254e-06
"SAMD9L","OK",1.47966133085739e-89,20.0309543347321,0.100400972151029,"SAMD9L",5.09695905444275e-89
"SAMHD1","OK",3.26054330319179e-166,27.4523048356971,0.13776557474386,"SAMHD1",1.5610534138745e-165
"SAMM50","OK",9.22107679541448e-24,9.98109427619255,0.0498706445223364,"SAMM50",1.82305480159949e-23
"SAMSN1","OK",0,104.397196482636,0.524832426680695,"SAMSN1",0
"SAP130","OK",0.00043532332125127,3.3292996954694,0.016449606682529,"SAP130",0.000551495342716441
"SAP18","OK",6.38695990163405e-184,28.8976644547931,0.145085647985251,"SAP18",3.26117491622161e-183
"SAP25","OK",7.17003201296728e-13,7.08072653146997,0.0350464282267083,"SAP25",1.17442542266519e-12
"SAP30","OK",6.72221952827918e-118,23.0538923685156,0.115661196337627,"SAP30",2.65868109251809e-117
"SAP30BP","OK",2.64708110305252e-22,9.64238835011439,0.0482159068681383,"SAP30BP",5.1202686625094e-22
"SAP30L","OK",3.18879682604685e-10,6.18080405186882,0.0307223412559682,"SAP30L",4.92256150156625e-10
"SAPCD2","OK",0,67.0645672335102,0.336409504914087,"SAPCD2",0
"SAR1A","OK",3.59902126826439e-29,11.1495363798491,0.055794773477016,"SAR1A",7.67656055949031e-29
"SAR1B","OK",1.94896989753148e-48,14.5776338905798,0.0730276107995192,"SAR1B",5.04853274602371e-48
"SARDH","OK",6.78770848295867e-06,4.35061833240355,0.0211910181620353,"SARDH",9.21880534056353e-06
"SARM1","OK",3.38619930361534e-07,4.96777927059381,0.0246072209775599,"SARM1",4.80082570838211e-07
"SARNP","OK",2.40804646292834e-28,10.9791167882094,0.054940029754091,"SARNP",5.08233578170605e-28
"SARS","OK",4.83537394179444e-142,25.3471091468654,0.127212540024546,"SARS",2.11424258577441e-141
"SARS2","OK",2.38580698250253e-06,4.57458651918509,0.0226625057913407,"SARS2",3.29249047343747e-06
"SART1","OK",4.67671527516546e-08,5.33885714421925,0.0265450562364644,"SART1",6.81196482919038e-08
"SART3","OK",0.00413135461078864,2.64114194961483,0.012991111589038,"SART3",0.00500974434967764
"SASH1","OK",0,53.8270409202209,0.270309571882479,"SASH1",0
"SASH3","OK",0,44.8276103103037,0.225063941105748,"SASH3",0
"SASS6","OK",1.39133466860593e-07,5.13760166526078,0.0254352491049792,"SASS6",1.99886204419537e-07
"SAT1","OK",0,120.941908069782,0.607959123815896,"SAT1",0
"SAT2","OK",3.73724285801073e-09,5.77990041108606,0.0287888991323393,"SAT2",5.62105352456944e-09
"SATB1","OK",4.51098253789451e-113,22.5675959274271,0.113173719553965,"SATB1",1.74637015369796e-112
"SATB2","OK",7.10915298787479e-65,16.9677900070729,0.0847618048834302,"SATB2",2.11469379067529e-64
"SAV1","OK",7.72873890159779e-11,6.40079027301433,0.0318461916652332,"SAV1",1.21169897491543e-10
"SAYSD1","OK",5.12508938544178e-16,8.02382561507381,0.0399902202593216,"SAYSD1",8.97138577329053e-16
"SBDS","OK",0,49.6807935896696,0.249638052718826,"SBDS",0
"SBDSP1","OK",0,39.6439331925252,0.199075991229929,"SBDSP1",0
"SBF1","OK",1.9469814443514e-10,6.25821998584271,0.0311620199910114,"SBF1",3.02160682981069e-10
"SBF1P1","OK",0.0216003785342022,2.02176382073169,0.00890747644924743,"SBF1P1",0.0251281677268282
"SBF2","OK",0.0171106710921965,2.1174539196685,0.010363216611956,"SBF2",0.0200325753087601
"SBK1","OK",1.1436430227058e-52,15.228514787866,0.0760002396749834,"SBK1",3.08616826959208e-52
"SBNO1","OK",1.15782815711857e-08,5.58659445025058,0.0278172091086942,"SBNO1",1.71880404691705e-08
"SBNO2","OK",9.44761456129723e-87,19.7066834262701,0.098697666976341,"SBNO2",3.21025684268787e-86
"SCAF1","OK",8.3502051461959e-06,4.30497565114371,0.0213063286987761,"SCAF1",1.12962463204369e-05
"SCAF11","OK",4.88002788070294e-14,7.44410945106373,0.0371601047643485,"SCAF11",8.20968013033227e-14
"SCAF4","OK",2.69582133321142e-06,4.54894150311496,0.0225898790058407,"SCAF4",3.71151253645739e-06
"SCAF8","OK",0.0501266088861899,1.64362726849852,0.00797614618310029,"SCAF8",0.0569980148389546
"SCAI","OK",4.41612373086073e-15,7.7550301724497,0.0386035368249913,"SCAI",7.59883152378794e-15
"SCAMP1","OK",2.63815347555121e-25,10.3277883692528,0.0516267063342687,"SCAMP1",5.33893276689043e-25
"SCAMP2","OK",4.68565696870754e-36,12.4819084850834,0.0624921297595274,"SCAMP2",1.08053466111691e-35
"SCAMP3","OK",8.7412584459497e-145,25.5946846183463,0.128448522169521,"SCAMP3",3.8593793729772e-144
"SCAMP4","OK",1.63299106283063e-69,17.5840166493519,0.0881127606482012,"SCAMP4",5.01508741532838e-69
"SCAMP5","OK",0,44.7532731323727,0.224420407419578,"SCAMP5",0
"SCAND1","OK",5.17498019040025e-95,20.6471741017006,0.103577657778747,"SCAND1",1.83023897567957e-94
"ZBED9","OK",0.00131066352057284,3.00897265953563,0.0142543686162787,"ZBED9",0.00162664131901583
"SCAP","OK",9.2185250224514e-15,7.66108380036327,0.0382212870042948,"SCAP",1.57425530089749e-14
"SCAPER","OK",1.89502883531528e-21,9.43826418253727,0.0471639237305645,"SCAPER",3.62338592360717e-21
"SCARA3","OK",0,93.3255300356705,0.468815756628936,"SCARA3",0
"SCARB1","OK",2.52123686469872e-27,10.7648845100173,0.0538502552038066,"SCARB1",5.25717759865403e-27
"SCARB2","OK",6.71005462948809e-161,27.0035671222875,0.135548883714087,"SCARB2",3.15597398994669e-160
"SCARF1","OK",1.59535744108079e-38,12.9264860768752,0.0645415951037531,"SCARF1",3.77301455528228e-38
"SCARF2","OK",3.4874937523491e-07,4.96205879049803,0.024440720441047,"SCARF2",4.94056557938928e-07
"SCARNA10","OK",0.710286786229947,-0.554222725278668,-0.00287101084897441,"SCARNA10",0.718672698700194
"SCARNA12","OK",0.566805449607287,-0.168246830254504,-0.0011223469834277,"SCARNA12",0.588527811245725
"RF00426","OK",0.707765145855771,-0.546867582845939,-0.00290713459287972,"RF00426",0.716388380056537
"RF00424","OK",0.0136432782299194,2.20739383863207,0.0106229713432862,"RF00424",0.0160631597554431
"SCARNA17","OK",2.28622355447131e-10,6.23311689387145,0.0309636795551302,"SCARNA17",3.5413411470183e-10
"SCARNA18","OK",0.00224864649715463,2.84099562084099,0.0128524046084086,"SCARNA18",0.0027581703136097
"AL356488.2","OK",0.700995591679477,-0.527266093491191,-0.0028763050894023,"AL356488.2",0.710684964779087
"RF00602","OK",0.588578237068411,-0.223889191929768,-0.00134648628672673,"RF00602",0.609541400126244
"SCARNA22","OK",0.661980021329237,-0.417873023040551,-0.00210000277258847,"SCARNA22",0.675800670050405
"SCARNA3","OK",0.149441850658682,1.03883022585116,0.00474828625852943,"SCARNA3",0.164560874705845
"SCARNA5","OK",0.799522596395721,-0.839917210454069,-0.00422165089887924,"SCARNA5",0.802084063650516
"SCARNA7","OK",0.723734591253914,-0.593972034652956,-0.00305469785099911,"SCARNA7",0.730871393536808
"SCARNA9","OK",3.72151682297263e-21,9.36727348357535,0.0466070916544988,"SCARNA9",7.08162421742004e-21
"SCCPDH","OK",4.89704166729982e-266,34.8261072989836,0.174855650446574,"SCCPDH",3.13191396184772e-265
"SCD","OK",0,58.785690990683,0.295391311180933,"SCD",0
"SCD5","OK",0,147.489504727053,0.741614786519675,"SCD5",0
"SCEL","OK",0.483119637943907,0.0423254266767251,-8.23573087337468e-05,"SCEL",0.506675065351065
"SCFD1","OK",3.31901015457033e-22,9.61914564411552,0.0480873836254036,"SCFD1",6.41160782380693e-22
"SCFD2","OK",9.81606746052047e-29,11.0598976815118,0.0552274348047412,"SCFD2",2.08281243757695e-28
"SCG2","OK",0,78.3078741094583,0.393364874532005,"SCG2",0
"SCG3","OK",0,127.599418263124,0.641369128411547,"SCG3",0
"SCG5","OK",0,80.7410620979658,0.405721997786974,"SCG5",0
"SCGB1A1","OK",0.584342421193792,-0.213015134948978,-0.00126223449661361,"SCGB1A1",0.605385738009704
"SCGB1B2P","OK",0.382455043599999,0.299039263915965,0.00119279361051774,"SCGB1B2P",0.405622059202683
"SCGB2B2","OK",0.692504930613853,-0.50296320949876,-0.00262565925414512,"SCGB2B2",0.703152802432938
"SCHIP1","OK",0,66.4431524867342,0.33374260505722,"SCHIP1",0
"SCIMP","OK",1.29540499432438e-164,27.3180274169155,0.136844552850405,"SCIMP",6.17478908740747e-164
"SCIN","OK",0,102.149877326417,0.51346014318095,"SCIN",0
"SCLT1","OK",9.37036535413988e-09,5.62324132476484,0.0279615957921153,"SCLT1",1.3955699173279e-08
"SCLY","OK",0.0316007685065719,1.85777102814168,0.00891429536521418,"SCLY",0.0364054983438878
"SCMH1","OK",4.71333975226877e-67,17.2599044461953,0.0864307834446256,"SCMH1",1.42652994769874e-66
"SCML1","OK",5.63787405914022e-08,5.30486327048382,0.0263756154421771,"SCML1",8.19509938448314e-08
"SCML2","OK",7.77532969662231e-07,4.80402603720792,0.0235021429410243,"SCML2",1.08917492644616e-06
"SCML4","OK",0.000434397979758071,3.32989225458211,0.0160593339396786,"SCML4",0.000550408707836018
"SCN11A","OK",0.00146958056751255,2.97403023426606,0.0141816001969452,"SCN11A",0.00181943281484237
"SCN1A","OK",0,71.0449021365336,0.35668792594189,"SCN1A",0
"SCN1B","OK",6.36556927340651e-32,11.7000946715726,0.0583284102372368,"SCN1B",1.4069575740312e-31
"SCN2A","OK",0,49.9603135419152,0.250460414153841,"SCN2A",0
"SCN2B","OK",7.83242391244233e-125,23.7350881323017,0.117564819621225,"SCN2B",3.20682319754333e-124
"SCN3A","OK",0,42.0203953124587,0.210697853964565,"SCN3A",0
"SCN3B","OK",2.13663433410758e-295,36.7145888542218,0.183714276606344,"SCN3B",1.4550738963728e-294
"SCN4A","OK",0.142727995139432,1.06814304775254,0.00470585219472044,"SCN4A",0.157380642300764
